# The identifiers in the ID_REF column must match the identifiers in the ID column of the referenced platform (GPLxxxx).,,,,,,,,,,,,,,,,,,,,,,,,
# The Matrix table should include non-normalized signal count data and detection p-value,,,,,,,,,,,,,,,,,,,,,,,,
"# Values that should be disregarded may either be left blank or labeled as ""null"".",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID_REF,HAN_22_A_1_WT,Detection Pval,HAN_22_B_2_WT,Detection Pval,HAN_23_A_1_TG,Detection Pval,HAN_23_A_2_TG,Detection Pval,HAN_28_A_1_WT,Detection Pval,HAN_28_B_1_WT,Detection Pval,HAN_30_A_1_TG,Detection Pval,HAN_30_B_2_TG,Detection Pval,HAN_32_A_1_WT,Detection Pval,HAN_32_B_1_WT,Detection Pval,HAN_33_A_1_TG,Detection Pval,HAN_33_B_2_TG,Detection Pval
ILMN_2741117,152.5,0.00501,99.1,0.00376,154.5,0,109.5,0.00251,123.5,0.01629,104.7,0.00877,157.5,0.00251,109.3,0.00501,146.3,0,116,0.00125,144.8,0.00752,82.6,0.07393
ILMN_2741123,109.1,0.54887,74.3,0.52757,94.5,0.57393,81,0.5802,97.7,0.56516,83,0.44486,92.6,0.76316,80.6,0.5401,93.1,0.84085,85.1,0.36967,87.2,0.89474,71.7,0.54511
ILMN_2741132,10189.7,0,4183.7,0,11818.3,0,8922,0,10241.5,0,6972.3,0,16918.1,0,6356,0,8583.7,0,7257.3,0,13317.2,0,4907.9,0
ILMN_2741149,108.4,0.56642,79.4,0.22431,96.9,0.42732,81.8,0.53383,109.4,0.11905,80.5,0.59399,111.7,0.13283,83.7,0.34586,105.3,0.32707,92.5,0.10025,114.9,0.09273,78.2,0.17794
ILMN_2741169,145.1,0.01253,85.3,0.05138,136.4,0,127.7,0,129.6,0.00627,102.1,0.01378,174.7,0,119.8,0.00376,149.3,0,110.8,0.00251,162.8,0.00125,116.1,0.00125
ILMN_2741180,97.8,0.89348,71.8,0.71178,96.9,0.42732,67.2,0.99123,97,0.59649,89.1,0.15163,90.8,0.8208,88.2,0.15163,106.9,0.2782,85.3,0.3609,96.5,0.52005,69.2,0.71303
ILMN_2741189,521.8,0,242.5,0,448.7,0,317.3,0,331.1,0,248.5,0,615,0,235.1,0,346.1,0,393.3,0,529.4,0,204.9,0
ILMN_2741194,130,0.06266,81,0.1604,125.9,0.00501,99.8,0.01128,133.7,0.00501,94,0.06266,150.7,0.00251,90.2,0.09273,138.8,0.00251,90.2,0.14912,146.7,0.00752,79.3,0.13033
ILMN_2741201,102.3,0.80201,71.3,0.74687,98.4,0.34085,74,0.901,85.8,0.95238,74.2,0.89348,89.4,0.87469,71.8,0.91228,90.8,0.88972,73.5,0.92607,86.2,0.9198,75.7,0.28697
ILMN_2741231,331.1,0,128.4,0,205.9,0,145,0,212.2,0,152.8,0,301.8,0,142.9,0,288.3,0,158.4,0,212.4,0,112.4,0.00125
ILMN_2741236,848.7,0,476.7,0,686.7,0,411.2,0,750.3,0,629.9,0,774,0,409.4,0,698.2,0,646.2,0,668.8,0,367.1,0
ILMN_2741238,123.4,0.12406,84.6,0.05639,95.1,0.54135,90.9,0.09524,123.9,0.01629,102.8,0.01253,118.6,0.07644,86.8,0.18546,118.2,0.05764,90.1,0.15038,116.1,0.08521,80.8,0.09649
ILMN_2741271,115.8,0.2782,77.8,0.30827,98.8,0.32206,85.9,0.29574,103.7,0.28321,83,0.44737,90.7,0.82832,75.1,0.7995,94.8,0.7807,87,0.28822,85.3,0.9386,68.7,0.74812
ILMN_2741317,104,0.74311,70.3,0.78697,91.5,0.73559,78.9,0.69925,91.1,0.84712,74.2,0.89474,97.3,0.55013,81,0.50877,96.2,0.73434,77.8,0.79198,92,0.73559,65.6,0.88972
ILMN_2741322,93.5,0.95363,69.9,0.81203,86.7,0.901,79.6,0.65664,90.5,0.86842,75.5,0.84586,86.7,0.9386,74.7,0.81955,92.6,0.85213,76.4,0.84712,81.9,0.98246,65.2,0.90226
ILMN_2741360,108.7,0.55764,73.1,0.62907,88,0.85338,80.2,0.61905,86.9,0.93484,69.9,0.96617,91.6,0.80075,77.4,0.70677,88.2,0.93609,77.6,0.80702,91.2,0.77068,65,0.90602
ILMN_2741367,115.8,0.2782,74.2,0.54386,100.4,0.25689,76.6,0.83835,91.1,0.84336,78.7,0.69674,95.7,0.63409,81.5,0.47744,104.8,0.34586,78.8,0.74687,95.2,0.59023,74.6,0.33083
ILMN_2741402,2296.9,0,1104,0,733.3,0,730.3,0,1543.5,0,1500.5,0,1369.1,0,674.3,0,1447.9,0,1458.4,0,1105.5,0,674.2,0
ILMN_2741421,112.6,0.3985,69.3,0.84461,101.1,0.23183,90.4,0.11529,93.7,0.75564,84.6,0.36591,93.6,0.72556,86.6,0.19298,97.4,0.68296,74.9,0.88221,97.9,0.4599,80,0.11654
ILMN_2741445,123.6,0.12281,94,0.00752,171.9,0,105.5,0.00501,136.3,0.00376,102.2,0.01378,132,0.01754,101.6,0.01629,118.1,0.0589,111.7,0.00251,121.3,0.05138,100.1,0.00376
ILMN_2741446,125.1,0.1015,77.1,0.34336,113.2,0.02381,94.1,0.04887,110.7,0.10025,95.8,0.04511,127.9,0.03133,74.8,0.81454,109.1,0.19925,94.5,0.06767,109,0.1416,74.6,0.33208
ILMN_2741464,141,0.02256,81.9,0.13409,119.3,0.00877,87,0.23058,112.9,0.07895,100.4,0.01629,153.2,0.00251,101.1,0.01629,124.1,0.02381,95.2,0.06015,150,0.00627,85.6,0.04135
ILMN_2741465,134.5,0.03759,91.1,0.0213,120.4,0.00752,87.4,0.21303,116,0.05388,89.6,0.13534,146.9,0.00376,89,0.12281,123.4,0.02381,86.3,0.31955,141.4,0.00752,76.7,0.23935
ILMN_2741479,156.7,0.00125,90.9,0.0213,121.6,0.00627,126,0,122.2,0.0188,117.9,0.00125,137.8,0.01003,95.3,0.04261,131.4,0.01128,96.4,0.04511,136.2,0.0188,89.4,0.02005
ILMN_2741538,6817.4,0,2278.8,0,3414.5,0,3198.7,0,4605,0,3090.1,0,5498.9,0,2452.2,0,5778.6,0,3812.9,0,6265.5,0,2469.9,0
ILMN_2741556,88.5,0.99123,63.8,0.96867,77.4,0.99624,75,0.88346,83.4,0.9787,67.5,0.9787,84,0.97368,67.9,0.96742,85.7,0.97619,67.9,0.98371,79.1,0.99373,65.3,0.89975
ILMN_2741563,104.5,0.72306,71.2,0.75188,100.6,0.25439,76.5,0.84211,96.1,0.64536,81.4,0.5401,101.2,0.40476,77.8,0.68546,106.6,0.28947,85,0.37469,109.2,0.1391,78,0.18296
ILMN_2741571,109.4,0.5401,74.2,0.54637,96,0.47744,73.7,0.91103,94.7,0.70551,63.4,0.99875,89,0.88847,79.2,0.61404,101.7,0.46867,73.7,0.9198,96.3,0.52882,72.1,0.51253
ILMN_2741590,117.5,0.23434,78.9,0.25063,95.2,0.53634,83.6,0.43358,106.4,0.20426,80.3,0.6015,92.6,0.76316,82.2,0.42982,96.5,0.72556,91.2,0.13283,90.5,0.79449,73.3,0.42732
ILMN_2741598,116.8,0.25313,79.8,0.20551,107,0.07769,83.9,0.41604,95.4,0.6792,92.6,0.07393,109.1,0.17293,77.9,0.67794,106.6,0.28947,84.7,0.38972,92.8,0.70175,77.8,0.19298
ILMN_2741601,102.9,0.78697,75,0.47995,92.9,0.66416,79.3,0.67669,84.9,0.96366,80.5,0.59399,91.5,0.80451,77.6,0.69674,93.3,0.83333,81.7,0.56266,88.4,0.87093,70.1,0.65539
ILMN_2741611,300.2,0,140.2,0,287,0,169.2,0,243.6,0,182.7,0,269.9,0,170.8,0,240,0,175.3,0,202.7,0,145.5,0
ILMN_2741614,393.1,0,201.7,0,370.1,0,193.5,0,298.4,0,230.8,0,372.2,0,198.2,0,305.5,0,232.1,0,258.5,0,194.6,0
ILMN_2741621,185.7,0,92,0.01504,196.7,0,142.9,0,171.2,0,125.3,0,267,0,147.3,0,159.1,0,124.9,0.00125,245.5,0,112.2,0.00125
ILMN_2741629,129.2,0.07018,74.1,0.55138,110.5,0.04135,92.3,0.07268,97.9,0.54637,94.4,0.05639,97.7,0.54135,75.3,0.79198,97.1,0.69674,96.3,0.04637,98.9,0.4198,83.6,0.05514
ILMN_2741677,663.2,0,165.1,0,140.7,0,165.5,0,468.6,0,153.6,0,304.1,0,100.7,0.01629,535.8,0,109.5,0.00251,212.9,0,123.8,0.00125
ILMN_2741689,107.9,0.59399,73.2,0.61654,100.6,0.25439,81.5,0.55013,103.5,0.29574,77.6,0.75815,97.2,0.55263,84.5,0.2995,95.2,0.76942,86.1,0.32456,95.6,0.5614,78.1,0.1792
ILMN_2741693,114.8,0.31203,75.6,0.43609,122.1,0.00627,89.3,0.13659,98,0.54511,91,0.1015,124.9,0.04261,83.9,0.34085,106.7,0.28446,102.5,0.01128,95.5,0.57143,74.7,0.32707
ILMN_2741694,126,0.09023,81.5,0.14787,134.9,0,96.6,0.03133,100.8,0.41479,89.6,0.13409,137,0.01128,91.7,0.07644,110.1,0.18045,91.9,0.11404,122.9,0.04637,75.6,0.29198
ILMN_2741716,109.5,0.5401,66.3,0.92982,86,0.9198,81.1,0.57268,97.5,0.57519,76.7,0.79699,101.6,0.38095,70.3,0.94486,98.6,0.64411,84.8,0.38346,89,0.85338,70.3,0.64536
ILMN_2741726,442.6,0,222.6,0,1339.6,0,733.9,0,446,0,325.6,0,1534,0,588.1,0,367.1,0,319.9,0,824.3,0,398.5,0
ILMN_2741737,181.2,0,98.8,0.00501,175.6,0,126.2,0,189.3,0,138.8,0,247.4,0,128,0.00125,150.6,0,114.2,0.00125,180.5,0,87.7,0.02882
ILMN_2741738,180.2,0,87.6,0.03885,186.3,0,136.4,0,187.5,0,123.9,0,258.2,0,95.1,0.04261,161.6,0,123.1,0.00125,175.3,0,91.8,0.01378
ILMN_2741746,133.7,0.04511,75.7,0.42732,100.8,0.24436,76.9,0.82707,118.2,0.04135,93.8,0.06642,137.3,0.01128,78.6,0.64662,125.4,0.02256,78.1,0.77945,114,0.09774,82.8,0.06892
ILMN_2741765,103.8,0.75564,72,0.70677,89.7,0.79574,81.5,0.55138,95.2,0.68922,81.6,0.52882,97.7,0.54135,83.4,0.3609,89.2,0.92231,84.1,0.41479,93.9,0.66165,64.8,0.91103
ILMN_2741780,328.3,0,118.1,0,410.1,0,264.4,0,204.2,0,155.8,0,628.8,0,154.2,0,143,0,125.5,0.00125,437.8,0,133.1,0
ILMN_2741781,318.5,0,129.6,0,395.3,0,193.4,0,185.5,0,125,0,626.4,0,158.1,0,160.5,0,115.9,0.00125,432.3,0,110.6,0.00125
ILMN_2741790,351.9,0,170.3,0,330.7,0,197.6,0,378.8,0,300.5,0,406,0,198.8,0,297,0,229.3,0,335.3,0,150.8,0
ILMN_2741828,105.1,0.71303,72.8,0.64286,92,0.70802,83.4,0.4386,92.8,0.78321,72,0.93734,92.7,0.76316,77.2,0.71429,93.6,0.82331,82,0.54261,84.4,0.95238,73.7,0.3985
ILMN_2741848,116.9,0.24937,70.4,0.78195,82.5,0.97368,92.3,0.07268,90.2,0.8797,76.1,0.81579,94.7,0.67544,77.1,0.71805,98.5,0.64536,77.2,0.81955,99.4,0.39599,75.3,0.29825
ILMN_2741872,328.1,0,169.6,0,562.8,0,414.3,0,389.2,0,334.5,0,875.2,0,384.9,0,315.7,0,283.5,0,435.9,0,245.7,0
ILMN_2741882,109.4,0.5401,72.7,0.64912,94.6,0.57393,79.2,0.68672,99.6,0.47243,79.2,0.67544,100.7,0.42481,78.7,0.64035,97.5,0.6792,82.1,0.54261,88,0.88095,75.1,0.30952
ILMN_2741899,609.1,0,189.5,0,567.6,0,193.7,0,463.3,0,211.9,0,683.7,0,164.5,0,443.1,0,241.8,0,571.4,0,130.7,0
ILMN_2741935,118.7,0.20301,76,0.41729,93.5,0.62281,83.7,0.42231,100,0.45739,87.8,0.20175,105.2,0.26566,80,0.57393,101.2,0.49875,88.4,0.20426,98,0.45739,73,0.45113
ILMN_2741953,118.2,0.20927,72.4,0.67794,93.4,0.62406,87.2,0.22055,90,0.88346,73.9,0.90476,102.7,0.33709,76.6,0.73935,106.9,0.27569,87,0.28947,92.8,0.70301,74.3,0.35464
ILMN_2741968,139.1,0.02632,88.2,0.03759,98.1,0.35464,97.1,0.03008,115.8,0.05639,110.2,0.00376,142.9,0.00752,104.4,0.01128,134.9,0.00752,109.7,0.00251,144.7,0.00752,91.7,0.01378
ILMN_2741985,174.9,0,104.1,0.00251,836.1,0,647,0,169.8,0,155,0,1209.3,0,598.8,0,139.4,0.00251,105.9,0.00376,708.4,0,280.1,0
ILMN_2742013,125.9,0.09023,76.5,0.38221,99.1,0.30201,107.5,0.00251,113,0.07895,73.5,0.90852,159.6,0.00125,96.2,0.03383,127.7,0.0188,93.1,0.08897,138.6,0.01128,86.5,0.03759
ILMN_2742042,3687.3,0,2176.2,0,3518.1,0,1421.7,0,1700,0,1148.5,0,3055.9,0,1369.5,0,2666.2,0,2478.8,0,1682,0,668.6,0
ILMN_2742057,107.3,0.61529,72.6,0.65664,100.3,0.2594,87.8,0.198,95.5,0.67544,75.5,0.84461,104.1,0.30451,78.3,0.65789,110,0.18045,74,0.90977,92.3,0.72306,73.8,0.38722
ILMN_2742068,110.5,0.4812,80.2,0.18922,96.6,0.44486,83.4,0.4386,102.6,0.33083,83,0.44486,90.3,0.84336,85.1,0.27068,100.6,0.52506,84.8,0.38095,94.1,0.65288,77.6,0.2005
ILMN_2742075,1105.4,0,406.3,0,1102.4,0,635.7,0,625.3,0,395.7,0,2208.1,0,810.7,0,812.8,0,745,0,1888.4,0,566,0
ILMN_2742128,115.7,0.28195,79.4,0.22306,108.2,0.06767,96.4,0.03133,112.7,0.0802,84.3,0.37719,122.9,0.05639,95.1,0.04261,101.8,0.46491,84.8,0.38346,105.5,0.19925,80.5,0.10526
ILMN_2742136,291.8,0,129.7,0,178.8,0,124.8,0,268,0,168.3,0,207.8,0,113.6,0.00376,237.1,0,162.1,0,220.2,0,104.9,0.00251
ILMN_2742145,322.9,0,155,0,147.1,0,116.7,0.00125,246,0,183.3,0,221.9,0,145,0,317,0,204,0,262.5,0,113.5,0.00125
ILMN_2742152,4300.5,0,1299.6,0,3855.2,0,2694.8,0,5631.6,0,3566.8,0,5613.5,0,1595.8,0,2753.9,0,2410,0,4531.9,0,1335,0
ILMN_2742160,1635.5,0,742.2,0,1025.5,0,588.2,0,1099.2,0,734.7,0,1089.4,0,528.9,0,917.6,0,763,0,976.1,0,404.4,0
ILMN_2742209,113.6,0.35589,74.9,0.48872,96.4,0.45489,84,0.41479,91.2,0.84336,76.4,0.80952,101.6,0.37719,76,0.76316,101.9,0.46115,87.9,0.23183,105.9,0.19674,69,0.72807
ILMN_2742215,104.8,0.71679,73.9,0.56391,102.6,0.18421,87.3,0.21679,83.9,0.97118,89.6,0.13283,95,0.65664,86,0.22807,87.5,0.94862,81.8,0.5589,97.8,0.46366,79.7,0.12155
ILMN_2742244,186.9,0,106.9,0,149.8,0,106.4,0.00376,144.7,0,121.6,0.00125,173.1,0,101.4,0.01629,167,0,116.1,0.00125,159.6,0.00125,103.3,0.00251
ILMN_2742268,125.8,0.09148,74.2,0.53383,110.5,0.0401,93.5,0.05514,111.1,0.09398,83.5,0.41479,106.4,0.23935,91.2,0.0802,108.3,0.2193,86,0.32957,101.1,0.32331,76.6,0.24185
ILMN_2742279,133.2,0.04762,81,0.1604,92.1,0.70677,85,0.34586,92,0.80702,76.8,0.78697,96.1,0.60777,88.3,0.15038,111.1,0.16792,84.5,0.40226,173.4,0,181,0
ILMN_2742293,703.8,0,318.5,0,538.1,0,407.5,0,591.4,0,520.8,0,771.3,0,286.5,0,543.2,0,540.8,0,573.7,0,278.7,0
ILMN_2742295,116.4,0.25815,92.2,0.01504,121,0.00627,88.5,0.16667,106,0.21679,92.6,0.07393,110.7,0.1416,87.3,0.17043,113.4,0.11905,88,0.22556,112.5,0.10652,78.1,0.1817
ILMN_2742311,229.9,0,94.3,0.00627,258.1,0,190.6,0,204.5,0,153.8,0,383.6,0,144.6,0,180.7,0,122.3,0.00125,384.9,0,128.3,0
ILMN_2742345,119.3,0.19424,81.7,0.1391,117.3,0.01128,93.3,0.0589,119.5,0.03383,100.1,0.01754,149.8,0.00376,94,0.04887,113.2,0.12406,92.2,0.10526,120.1,0.05764,81.9,0.0802
ILMN_2742379,112.1,0.41103,71.1,0.75689,85,0.93985,85.9,0.29574,101.4,0.38346,78.3,0.72055,101.4,0.39474,82.6,0.40727,98.2,0.65414,82.8,0.50752,95.1,0.59524,70.4,0.6391
ILMN_2742382,107.5,0.61028,62.2,0.97995,84.7,0.94236,82.6,0.47995,87.1,0.93358,66.2,0.98747,95.3,0.64787,74,0.8584,102.8,0.41353,77.5,0.81078,96.1,0.53885,65.8,0.87594
ILMN_2742420,367.7,0,184.5,0,361.5,0,215.9,0,376.8,0,213.5,0,501,0,156.5,0,290.9,0,227.8,0,365,0,134.1,0
ILMN_2742426,2578.6,0,1523.8,0,1067.4,0,526.2,0,1298,0,1105,0,903.6,0,458.3,0,1981.4,0,1574.4,0,829.4,0,449.6,0
ILMN_2742455,316.9,0,196.6,0,484.7,0,251.2,0,273.8,0,214.5,0,372.2,0,221.9,0,265.8,0,245.1,0,335.5,0,201.8,0
ILMN_2742461,163.9,0,89.3,0.02882,132.9,0.00125,98.7,0.01629,131.9,0.00501,99.2,0.02005,172.2,0,92.9,0.0589,143,0,107.8,0.00251,120.2,0.05764,88.1,0.02757
ILMN_2742498,223.1,0,100.3,0.00251,235.2,0,131.7,0,208.6,0,141.6,0,256.1,0,121.3,0.00376,163.2,0,113.7,0.00125,214.5,0,98.4,0.00627
ILMN_2742551,111.1,0.45238,82.4,0.11153,106.6,0.08521,92.6,0.06642,120.7,0.02256,91.3,0.08897,103.6,0.31579,80.7,0.53509,110.4,0.1792,88.5,0.198,110.5,0.12281,76.5,0.24436
ILMN_2742557,150.7,0.00627,83.9,0.06767,293.7,0,134.6,0,165.7,0,117.2,0.00251,234.3,0,124.8,0.00251,185.7,0,108,0.00251,208.2,0,109.6,0.00125
ILMN_2742576,117.9,0.2193,71.6,0.7193,99.9,0.27068,75.2,0.87594,95.4,0.6792,81.9,0.51128,104.5,0.29323,79.9,0.57769,105.7,0.32206,87.2,0.26441,111.1,0.1203,72.2,0.50752
ILMN_2742599,4637.4,0,2237.1,0,5170.6,0,2475.4,0,2780.4,0,2380.2,0,5192.6,0,1544.5,0,2675.7,0,2659.6,0,2749.1,0,1052.2,0
ILMN_2742626,189.2,0,106.1,0,210.9,0,149.7,0,200,0,147.7,0,269.5,0,150.4,0,208.5,0,133.2,0,203.6,0,150.8,0
ILMN_2742627,103.2,0.77444,71.3,0.74812,84.1,0.94987,85.7,0.30576,88.1,0.91855,76.4,0.80952,83.8,0.97494,78.9,0.63784,95.2,0.77068,77.9,0.78697,88.1,0.88095,68,0.79198
ILMN_2742636,145.9,0.01128,85.2,0.05138,119.7,0.00877,92.4,0.07143,126.9,0.00877,95.1,0.05388,124.6,0.04637,88.6,0.13534,137.3,0.00627,95.2,0.06015,141.5,0.00752,97.8,0.00627
ILMN_2742656,104.2,0.73559,77.4,0.31955,91.5,0.73684,91.6,0.08647,96.5,0.62531,83.7,0.40602,103.6,0.31328,79.5,0.60276,106.8,0.28195,81.1,0.61153,96.6,0.51754,75.6,0.28822
ILMN_2742667,140.5,0.02506,85.8,0.04762,159.2,0,108.9,0.00251,145.7,0,122.6,0,141.7,0.00752,108.1,0.00627,137.1,0.00627,114.4,0.00125,141.2,0.00877,97.4,0.00627
ILMN_2742675,422.5,0,190.9,0,581.7,0,429.4,0,394,0,337.6,0,863.4,0,366.2,0,359.3,0,319.8,0,476.5,0,251.8,0
ILMN_2742686,111.8,0.42732,73.6,0.58897,90.9,0.74937,83.9,0.41604,99.4,0.4812,87.1,0.22807,101.8,0.37218,84.8,0.2782,116.3,0.07393,82.5,0.5188,96.9,0.50752,77.2,0.21303
ILMN_2742695,96.3,0.9198,62,0.97995,90.7,0.76316,69.4,0.97744,91.3,0.83709,66.6,0.98622,80.6,0.99123,69.9,0.95238,97.1,0.69549,75.9,0.8584,84.3,0.95238,62.6,0.94862
ILMN_2742703,108.1,0.58647,74.3,0.52632,84.3,0.94486,82.9,0.46867,98.2,0.52632,76.4,0.80952,92.4,0.77068,75.9,0.76441,107.3,0.26566,76.3,0.84712,105.9,0.19298,69.5,0.698
ILMN_2742730,113,0.38095,82.8,0.09398,106.4,0.08772,94.3,0.04637,102.9,0.31454,91.2,0.09273,117.9,0.07895,79.9,0.58145,107.4,0.26065,78.6,0.7594,102.6,0.26817,79,0.14787
ILMN_2742739,110.1,0.50125,77.2,0.33709,106.5,0.08647,80.8,0.58772,103.5,0.29574,82.8,0.45739,95.6,0.63784,76.1,0.7594,100.4,0.54261,83.3,0.47494,93.4,0.6792,63.9,0.92982
ILMN_2742759,109.3,0.54386,74,0.55639,102.7,0.1792,99.6,0.01128,99.1,0.48747,78.9,0.68672,93.7,0.7218,90.2,0.09273,91.6,0.87343,85.2,0.36591,90.7,0.79073,82.6,0.07519
ILMN_2742768,122.7,0.13409,75,0.48246,99.8,0.27444,83.1,0.45614,89,0.90476,85.1,0.32957,86.9,0.9386,84.4,0.30576,105.9,0.31454,79.7,0.68797,95.5,0.57143,67.4,0.81203
ILMN_2742807,28327.1,0,13252.2,0,16503.3,0,11366.9,0,23392.7,0,14320.6,0,22273.1,0,8656.5,0,21358.1,0,13279.9,0,24406,0,8540.9,0
ILMN_2742822,115.7,0.28195,83.1,0.08647,98.6,0.32707,82.3,0.49624,94.2,0.72932,79.9,0.62281,95,0.66165,81.4,0.48496,96.8,0.70927,79.3,0.71053,104.1,0.23308,70.6,0.62907
ILMN_2742840,143.6,0.01253,85.1,0.05388,112.2,0.02632,86.7,0.24436,111.3,0.09273,91.8,0.08271,111.3,0.13534,92.6,0.06015,106.1,0.30451,89.6,0.17043,112.3,0.10902,87.8,0.02882
ILMN_2742849,482.2,0,200.2,0,5310,0,3393.9,0,682.1,0,486.7,0,6905.4,0,2235.8,0,274.1,0,256.7,0,4176.2,0,1766.2,0
ILMN_2742861,109.7,0.52381,77.1,0.34211,105.4,0.10276,84.9,0.35088,104.5,0.25689,85.1,0.33459,102.5,0.34211,84.9,0.27694,106.9,0.2807,78.3,0.77444,107.6,0.16165,82.6,0.07519
ILMN_2742867,540.8,0,351.1,0,508.3,0,327,0,558.3,0,566.6,0,575.4,0,338.2,0,539.6,0,510.2,0,438.8,0,251.9,0
ILMN_2742887,81.7,0.99875,59.8,0.99123,74,0.99749,58.2,1,70.2,1,65.8,0.98747,84.4,0.97243,62.2,0.99749,75.5,1,63.8,0.99875,76.2,0.99499,58.5,0.99123
ILMN_2742912,167.3,0,88.8,0.03008,116.8,0.01378,84,0.40727,110,0.11153,97.6,0.03008,137.8,0.01003,95.1,0.04261,135.8,0.00752,96.9,0.03885,150.1,0.00627,98.9,0.00501
ILMN_2742928,294.2,0,166,0,237.8,0,141.9,0,270.5,0,183.1,0,240.5,0,163.5,0,234.1,0,189.1,0,276,0,194.6,0
ILMN_2742937,231,0,129.9,0,150.1,0,98.3,0.0188,186.8,0,146,0,165.5,0.00125,108.2,0.00627,190.4,0,135.7,0,172.3,0,98.1,0.00627
ILMN_2742942,165.6,0,108.8,0,209.3,0,98,0.0188,142.4,0,122,0.00125,145,0.00501,91.1,0.0802,154.7,0,119.1,0.00125,141.7,0.00752,77.4,0.20677
ILMN_2742944,158.4,0.00125,89.9,0.02632,113.2,0.02381,90.7,0.10777,136.4,0.00376,89.4,0.14411,114.6,0.10526,72.8,0.88471,145,0,107.5,0.00251,123.2,0.04511,72,0.52381
ILMN_2743003,1100.5,0,395.1,0,539.1,0,360.2,0,724.9,0,508.5,0,603.5,0,289.4,0,559.7,0,477.6,0,564.7,0,211.4,0
ILMN_2743013,206.6,0,100.3,0.00251,175.3,0,154.6,0,164.5,0,128.6,0,228.4,0,150.5,0,178.9,0,125.6,0.00125,289.8,0,170.9,0
ILMN_2743020,113,0.3797,77.4,0.3208,91.2,0.74561,88,0.18797,93.3,0.76942,80.1,0.61654,100.5,0.43358,82.8,0.39098,98.4,0.64912,72.7,0.94236,95.4,0.57519,72,0.5213
ILMN_2743082,139.9,0.02506,78.9,0.24937,159.3,0,94.6,0.04511,128.2,0.00752,89.4,0.14411,139.9,0.00752,80.5,0.5401,117,0.06642,102.8,0.01003,117.6,0.07769,73.2,0.43484
ILMN_2743091,112.3,0.40602,90.7,0.0213,96.7,0.4411,81.5,0.55263,108.6,0.13659,93.2,0.07268,101.7,0.37594,77.8,0.68546,101.5,0.47619,82.1,0.54261,95.1,0.59649,74.2,0.36216
ILMN_2743093,111.6,0.43233,69.3,0.84336,95.5,0.51128,88.9,0.15163,99.1,0.48747,81.2,0.54637,98.3,0.51003,80.9,0.51504,95.8,0.75188,84.9,0.38095,97.5,0.47494,74.2,0.36341
ILMN_2743133,329,0,98.7,0.00501,267.8,0,178,0,237.9,0,148.2,0,360.2,0,124.1,0.00251,226.8,0,163.1,0,312.4,0,121,0.00125
ILMN_2743155,265.8,0,135.7,0,306.8,0,140.2,0,204.3,0,147.4,0,304.3,0,165.7,0,206.5,0,164.7,0,303.1,0,103.9,0.00251
ILMN_2743188,110.5,0.48747,72.1,0.69173,85.1,0.93484,91.7,0.08521,106.2,0.21429,85.3,0.3208,96.9,0.57143,76.4,0.74185,95.7,0.75689,74.6,0.89223,95.7,0.5589,71.8,0.53133
ILMN_2743205,100.6,0.84586,73.6,0.59524,92.2,0.69424,83.4,0.43734,99.8,0.46742,78.5,0.70175,95.9,0.61905,76.8,0.73684,102.5,0.42607,77.1,0.8208,102,0.29198,73.1,0.4411
ILMN_2743236,127.9,0.07895,89.7,0.02632,113.9,0.01754,85,0.34586,116.3,0.04887,92.7,0.07393,124.1,0.04637,81.2,0.48997,106.8,0.2807,89.6,0.16792,123.7,0.04386,76.4,0.25063
ILMN_2743244,235.7,0,135.5,0,158.1,0,141.1,0,195.6,0,154.8,0,218.2,0,153.3,0,165,0,165.7,0,264.9,0,151.7,0
ILMN_2743297,97.4,0.90351,64.6,0.95614,84.2,0.94612,72.6,0.93484,87,0.93484,72.9,0.9198,91.2,0.81328,74,0.85338,90.1,0.90977,78.7,0.75063,88.2,0.87594,57.5,0.99499
ILMN_2743320,115.9,0.27193,70.9,0.77068,90.1,0.77945,85.1,0.3396,100.9,0.41103,88.8,0.16291,99.6,0.45363,86.1,0.21805,103.8,0.3797,78.6,0.75815,95.3,0.58396,70.3,0.6416
ILMN_2743338,115.7,0.28446,84.9,0.05388,99.8,0.27318,79,0.69048,105,0.24311,90,0.12782,107.2,0.21679,81.9,0.45238,112.7,0.13659,79.3,0.71178,96.3,0.53133,72.2,0.50752
ILMN_2743421,112.2,0.40852,69.5,0.83584,100.1,0.26692,64.9,0.99499,98.1,0.53258,81,0.55388,111.1,0.13534,72.4,0.89223,116.4,0.07393,82.7,0.51003,109.6,0.13659,71.6,0.54762
ILMN_2743449,106,0.68045,76.4,0.38221,94.9,0.54887,84,0.41228,94.6,0.70677,78.3,0.71679,96.8,0.58271,82.2,0.43233,101.3,0.49373,83.6,0.44486,83.1,0.97619,76.7,0.23935
ILMN_2743476,118.6,0.20301,85.8,0.04637,97.4,0.39348,79.4,0.66541,102.1,0.34837,87.5,0.21178,111.6,0.13409,87.9,0.15789,110.6,0.17293,93,0.09023,100.6,0.34461,85.8,0.04135
ILMN_2743494,304.1,0,203.9,0,538.1,0,352.6,0,370.8,0,307,0,444.5,0,322.7,0,294,0,280.8,0,410.3,0,234.4,0
